,constellation,iterations,seed_value,mu,sigma,number_of_satellites,total_area_earth_km_sq,coverage_area_per_sat_sqkm,altitude_km,dl_frequency_Hz,dl_bandwidth_Hz,speed_of_light,antenna_diameter_m,antenna_efficiency,power_dBw,receiver_gain_dB,earth_atmospheric_losses_dB,all_other_losses_dB,number_of_channels,polarization,monthly_traffic_GB,percent_of_traffic,fuel_mass_kg,fuel_mass_1_kg,fuel_mass_2_kg,fuel_mass_3_kg,satellite_launch_cost,ground_station_cost,spectrum_cost,regulation_fees,digital_infrastructure_cost,ground_station_energy,subscriber_acquisition,staff_costs,research_development,maintenance,discount_rate,assessment_period_year
1274,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.694035116319,17700000000.04786,250000000.0,300000000.0,0.9177488595116212,0.5477205346403489,30,31.527308786920873,15.650273903715826,0.4620321532617054,8,2,33.128744434363405,15,0,10000,480000,184900,187790667.66664416,35575806.3889429,122930731.99809363,6250203.52965319,1686133.7598462147,14246114.028870938,52376686.81823373,14499796.102849625,59946959.72562567,54603088.149336934,5,5
1275,Starlink,100,42,2,10,4425,510000000,115254.2372881356,542.6296650394212,13500000000.041197,500000000.0,300000000.0,0.5774493487545901,0.6371978029380952,30,31.424401137555726,7.071662249625356,0.33019232980352964,8,2,31.718431785003858,15,488370,0,0,0,248117864.32609978,53095172.82349972,142135296.51289362,-162381.04193963762,3236187.94214194,2690330.814757851,53615011.91468786,15918310.143021576,59120953.315505385,13004160.992880968,5,5
1276,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1196.2588899266232,13499999999.991909,250000000.0,300000000.0,0.45696251940870963,0.6416379021500214,30,27.108790190189897,17.408513712346235,0.6348686999337703,8,2,26.593188229743856,15,218150,7360,0,0,727484015.8323926,53164264.34976849,105971102.2624356,8324511.342369692,3801094.82502643,2958543.739068428,44792438.755364,2534793.1505533624,60516361.18143293,13614854.196472757,5,5
1277,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,609.9948617475626,17699999999.95211,250000000.0,300000000.0,0.7965419309550595,0.5525696553719609,30,33.477102190642974,14.046716512281392,0.5324359824423176,8,2,32.09378757576818,15,0,10000,480000,184900,173998917.29180035,36384615.35427624,111636144.26089416,7290137.682885678,1753198.3169496623,15222245.928395767,46273869.08052156,16324136.993228555,59409954.28057638,54586701.28547559,5,5
1278,Starlink,100,42,2,10,4425,510000000,115254.2372881356,548.6286372226241,13499999999.9656,500000000.0,300000000.0,0.4160827730310111,0.6310949768761308,30,34.703848000410076,9.19195094980404,0.4750708275070583,8,2,29.46563202335358,15,488370,0,0,0,242737880.61278826,51123027.55399184,127764600.16186549,1720877.4500095183,2823822.490491981,3937302.630839713,47324272.45492463,-323061.7998184338,60286791.24119367,13621335.831452264,5,5
1279,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1192.0303073434827,13500000000.064972,250000000.0,300000000.0,0.6969637169622087,0.6037404393842556,30,28.47129334243269,12.542282132639425,0.6210716921884336,8,2,28.88071787116705,15,218150,7360,0,0,716056855.2437242,44880697.04411879,105864286.74958788,6947692.069189548,3383682.823396944,3882227.2655917024,46256233.334253095,1615792.3039174136,60535363.43080683,13552459.813679192,5,5
1280,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.2086098858214,17699999999.935978,250000000.0,300000000.0,0.9892267557900016,0.5867133163112407,30,32.610480265385185,17.111304716854814,0.7158416041430375,8,2,33.93911090340923,15,0,10000,480000,184900,170071792.8674068,30089135.32028518,123862625.01721185,7113694.067083474,2727198.4980158675,14671063.262932593,47899361.04220821,13007170.63271127,59497333.7236668,55748659.13415555,5,5
1281,Starlink,100,42,2,10,4425,510000000,115254.2372881356,549.6899893810439,13499999999.906942,500000000.0,300000000.0,0.40065285296689307,0.5020463414828612,30,25.171151851915667,8.638853753333327,0.6488969818304944,8,2,32.654202904706246,15,488370,0,0,0,256276869.59704632,49636748.2957252,116442922.1408592,-794151.2410384573,2689648.852377112,3920119.7839081595,49011753.041103855,-1978527.8422969487,60512135.56862155,12862781.835568681,5,5
1282,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1197.2385367290922,13500000000.091553,250000000.0,300000000.0,0.6405063096598906,0.6218350753060973,30,34.866408593574846,12.304501744374212,0.5599121265940347,8,2,27.66867856635975,15,218150,7360,0,0,729830839.2590314,49580133.79076235,117599857.37120286,7308971.803139314,3534982.3628806397,2639794.593484277,43160662.29326933,12407217.632558051,59146629.86321769,13000330.375015836,5,5
1283,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,604.4369292064986,17699999999.971733,250000000.0,300000000.0,1.0045215068898514,0.5554365749334438,30,27.238561235528252,12.683673984530898,0.5274151379126396,8,2,27.83250234037278,15,0,10000,480000,184900,185498299.76650548,32020906.713005982,109435889.40236714,6827201.750363916,1855046.757288202,15982569.386051359,52594379.34414598,14015868.209882868,59345196.87688547,54107855.92381645,5,5
1284,Starlink,100,42,2,10,4425,510000000,115254.2372881356,544.1772163667929,13499999999.988245,500000000.0,300000000.0,0.7564490293383694,0.5043586456618335,30,29.801119767752702,10.876075772711186,0.5247617858542923,8,2,25.78933239365752,15,488370,0,0,0,253016473.5437324,50824131.65464812,140610893.7546926,-1110298.129622942,3343565.085560218,2894114.40520092,55303631.73275661,15202768.420710083,60430660.09754857,13023537.097618714,5,5
1285,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.0062980031234,13499999999.957441,250000000.0,300000000.0,0.5625121381387832,0.5266614485481669,30,27.825278262002776,15.976769023154418,0.596650009749282,8,2,34.98184174141929,15,218150,7360,0,0,721789238.6055484,50255535.807782985,110589745.512023,8211703.950899286,3030943.938677728,3259422.656053396,53329342.62651078,10297623.802916545,59885880.00318793,12247240.383809682,5,5
1286,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,604.4269854279138,17700000000.00768,250000000.0,300000000.0,1.0701015462720025,0.6016860373183358,30,35.1674476869116,17.652084059920167,0.3787168652946318,8,2,30.113071303587837,15,0,10000,480000,184900,172356308.51420805,33363769.86039926,106896943.8886629,7705877.8484341465,1673229.564629961,15741581.143927064,53723767.29945372,12103142.048077682,60634118.19104107,54317040.912678905,5,5
1287,Starlink,100,42,2,10,4425,510000000,115254.2372881356,546.5078675628298,13499999999.917755,500000000.0,300000000.0,0.5045548595895197,0.6837625223800551,30,27.658266188120923,7.924056939497904,0.49537585138752843,8,2,25.244320571635,15,488370,0,0,0,250571051.5807055,44292608.54443891,127256098.04391012,2097737.3694800637,3895244.2254171725,3117279.0356750498,59853231.78622545,12250308.810699431,60260034.12543543,12159718.759433499,5,5
1288,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1195.2704608742279,13500000000.09673,250000000.0,300000000.0,0.8367786203130945,0.598592673787828,30,33.092753851865076,17.49413067563624,0.7234825174643895,8,2,33.925745389362795,15,218150,7360,0,0,719917620.9085329,49775296.77624217,121082027.93076366,7713807.726980019,3865470.8391799578,2949183.5994265894,42818624.828082494,-821560.8737768831,59793651.04728704,12673348.126025582,5,5
1289,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.6417698665183,17700000000.050316,250000000.0,300000000.0,0.8813315355721427,0.6088475855574061,30,35.212919133959474,17.737720231331608,0.4745524098156034,8,2,28.002342197034228,15,0,10000,480000,184900,178997193.31396216,32632923.286273524,138533860.9261716,5529976.222199555,2538478.093630115,14606435.321919752,43287793.481344886,4983183.260399713,59796757.76158894,54846980.454825476,5,5
1290,Starlink,100,42,2,10,4425,510000000,115254.2372881356,547.6593954947718,13500000000.015968,500000000.0,300000000.0,0.6077273042470246,0.6884286907381513,30,29.454963005217177,10.262454846922427,0.49008609107481954,8,2,32.316662804009354,15,488370,0,0,0,251649299.33323887,48465066.01780912,115931955.69614099,-187765.15507457545,3423270.472926085,4240490.218940835,46466757.38422774,3086518.327640255,60932129.21316742,13116328.485872477,5,5
1291,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1193.924530840413,13500000000.086817,250000000.0,300000000.0,0.6168576449810901,0.5080262395930389,30,32.22660271160075,13.40944801668606,0.6031148734482663,8,2,25.15357058786038,15,218150,7360,0,0,724222267.6454475,44202950.356218,130475085.43826112,7711176.357372632,3671819.2444627504,2676452.0720729567,44376213.88566519,11059584.552942391,59836711.45330744,13676597.759655097,5,5
1292,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,605.053652338074,17699999999.973713,250000000.0,300000000.0,0.837632486885321,0.6412586202520689,30,31.859019331508083,16.79092826178031,0.6664777759659367,8,2,30.013740168943393,15,0,10000,480000,184900,180757766.4811721,36253458.28889574,121821572.6687838,6900626.924533007,1795554.3106290791,14037393.353662077,42981804.523963906,14920472.755257502,59555061.600629434,54216164.53829234,5,5
1293,Starlink,100,42,2,10,4425,510000000,115254.2372881356,549.8569864100459,13499999999.917791,500000000.0,300000000.0,0.6737094402310392,0.5141775088042636,30,26.849886731282414,10.139956596242097,0.6334931844012928,8,2,34.314368209885295,15,488370,0,0,0,257483185.68875214,51017483.00507067,136363182.79313755,-1185304.2553281747,2895421.4963117917,2343953.370829903,55114775.85078453,16709786.88153999,59307105.23249613,13189390.144052375,5,5
1294,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1199.7607480831098,13500000000.005373,250000000.0,300000000.0,0.5976895902628799,0.57987344910856,30,33.15555674434315,12.122183970066585,0.6363301907354912,8,2,31.642386648930852,15,218150,7360,0,0,710827405.5858263,51175391.11103609,117142543.29512091,6082008.398813676,4156251.956467377,2486302.7270230805,50059349.36347954,792027.4789869208,59936030.505503096,12107126.95760583,5,5
1295,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,605.131338766592,17700000000.089325,250000000.0,300000000.0,1.0237204715848052,0.6290287910760725,30,29.555833440279542,13.327796249978094,0.6000548039093323,8,2,34.987654183676234,15,0,10000,480000,184900,179926139.08252367,32852197.51095537,133456613.77733961,8981809.066603944,3213780.7906054985,15410278.876180282,55802589.714151144,16089385.96525222,59086603.371979736,54837389.75938649,5,5
1296,Starlink,100,42,2,10,4425,510000000,115254.2372881356,542.294719158858,13499999999.99577,500000000.0,300000000.0,0.4581341139828802,0.629472539856806,30,27.343847376255788,12.170952576168432,0.6518748106226939,8,2,31.311870744729447,15,488370,0,0,0,257720342.5167564,44955315.839275174,144372297.19065848,1993249.676657841,2719704.593162776,3610622.858047854,41296271.52652567,6668205.213729,60219110.14711486,13780065.24238965,5,5
1297,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1199.1939903637822,13500000000.075909,250000000.0,300000000.0,0.7521619481531507,0.5621585438674324,30,31.56833224383403,14.275356329674977,0.3856820267368935,8,2,32.981648014531686,15,218150,7360,0,0,710409983.2721193,51987159.95968332,133542959.25430045,7871082.657813212,2777590.2173164017,2258896.081938263,44220296.52966368,-692397.2325329664,59574034.98388842,12416927.916138254,5,5
1298,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,606.3418155111299,17699999999.96556,250000000.0,300000000.0,0.8040659515454605,0.6532282597717134,30,30.433756424927495,13.336431644904073,0.6870963986106441,8,2,25.732903534425493,15,0,10000,480000,184900,185441082.33236662,33441642.612835716,112204102.94845824,7556827.057282339,2840045.261113571,15957973.819397086,47797416.13794324,11084168.617670095,60684939.13905553,55290973.07987033,5,5
1299,Starlink,100,42,2,10,4425,510000000,115254.2372881356,540.1865908128682,13500000000.060987,500000000.0,300000000.0,0.6410838005233135,0.5877673651709653,30,31.908664213169914,7.161728128039876,0.39497122692096903,8,2,34.60791837665094,15,488370,0,0,0,243046732.78654012,50619737.672447376,129946658.52815178,2436035.1420190954,3466060.0538712367,3235979.418236903,42282549.501803376,837941.9150057686,60055853.09363745,12160684.762689117,5,5
1300,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.1674490660857,13499999999.955957,250000000.0,300000000.0,0.6070021017185331,0.6444198422638627,30,30.597292495232164,15.83665143774578,0.3458724104779548,8,2,31.515960884503873,15,218150,7360,0,0,726606922.318611,46653228.3076515,136741274.52112013,6164247.23102293,3554030.052400088,2876824.6945778322,43072390.3002905,2737799.0988565767,60569613.55264412,12477857.141693847,5,5
1301,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.7536959844583,17699999999.97414,250000000.0,300000000.0,0.8216744385182286,0.5934253319167592,30,28.294846112595994,13.688248720516082,0.4912799987686176,8,2,34.261383520860406,15,0,10000,480000,184900,179749207.52563816,28473166.77232156,124204959.40849185,8908264.136294499,2553309.3296603663,14622178.344124634,41739422.76798377,13993333.68403966,60894803.13712699,55197327.32254453,5,5
1302,Starlink,100,42,2,10,4425,510000000,115254.2372881356,547.5918462027308,13500000000.007349,500000000.0,300000000.0,0.5434463666812731,0.651297130634597,30,29.52745750549918,11.062246087116812,0.6753603626065547,8,2,26.48734396522845,15,488370,0,0,0,257033038.4432475,45302687.14256601,144781695.95649958,-125535.28994085337,4321294.759733747,3381210.8062961474,53635748.67700602,3476273.039355384,59358522.974986576,12000259.721244795,5,5
1303,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.226490854861,13499999999.915445,250000000.0,300000000.0,0.5984307179886443,0.5255321428316229,30,26.006991454687142,16.918043279735418,0.34232490011471955,8,2,34.61453991706375,15,218150,7360,0,0,715183854.6724423,46455365.9947499,124094779.45855494,5333485.59073943,3674765.958891251,2315449.071287147,52261321.25758159,4480819.185789275,59502239.81071158,13513302.085506441,5,5
1304,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.3000465462153,17699999999.94168,250000000.0,300000000.0,0.983929323947295,0.6122873948064876,30,30.234859622606585,17.45553271886143,0.661933595483842,8,2,32.55091137373148,15,0,10000,480000,184900,181013197.59962687,34791422.714791164,110190802.5844223,6875147.698157046,3127914.5893587545,15513883.665978793,54935494.48336756,13294868.075780468,60024834.59475492,54956000.99096152,5,5
1305,Starlink,100,42,2,10,4425,510000000,115254.2372881356,548.3705497581647,13499999999.92517,500000000.0,300000000.0,0.7592274192057429,0.5282805760341125,30,30.185491790743974,7.426206541733018,0.48587346415794147,8,2,32.59483560180666,15,488370,0,0,0,252881854.2197072,47226145.132452145,121620993.95778063,563609.9138203512,2969415.5795311485,4012843.775139181,48596252.3480924,-864395.753542322,60130446.509872586,12681130.657960784,5,5
1306,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1190.0479912964367,13499999999.995338,250000000.0,300000000.0,0.7888638701767243,0.5281865332675758,30,30.819645788937713,15.313958310376407,0.39410850635769046,8,2,29.842223128011145,15,218150,7360,0,0,718682946.098323,48184769.43247029,121225270.77268174,5493364.716328223,3243171.850562372,3299900.521717158,46403234.48295871,7354413.22357616,59771873.91574525,12189171.185709998,5,5
1307,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,601.9469557829285,17700000000.033813,250000000.0,300000000.0,0.9769719236314659,0.5544916929278384,30,33.20870157287833,14.183641388651953,0.40534093965273515,8,2,33.55897727547185,15,0,10000,480000,184900,171062410.86341393,31496132.596840005,127477106.24269727,9041716.158585994,2573388.545881193,14580870.563332072,46168198.36926521,-2496135.580121399,59356924.23024875,54072889.294164136,5,5
1308,Starlink,100,42,2,10,4425,510000000,115254.2372881356,549.12267811573,13499999999.934017,500000000.0,300000000.0,0.5378832766005138,0.6894450355608,30,28.274280457672553,11.089017525905888,0.6566275228747832,8,2,34.99382430187864,15,488370,0,0,0,257311854.44034678,45123086.59714192,140256463.36723903,-1041856.9784954538,3585087.6913104253,2295458.5904512163,53394275.65350736,15348490.358134825,59855499.99694838,13035435.479108663,5,5
1309,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1194.0272754027212,13499999999.980703,250000000.0,300000000.0,0.7949493438654393,0.5948312303317462,30,31.744119660605946,16.566171103366102,0.45363829000059847,8,2,26.007329889099545,15,218150,7360,0,0,724009730.6624137,53476491.73720658,113567284.77792913,6460359.855744567,4332992.257476224,2752451.5289400956,56963915.80615105,5266385.960524411,59202472.34808171,13200802.642716093,5,5
1310,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,602.325609200886,17700000000.0432,250000000.0,300000000.0,1.0240836860194502,0.5597732216919673,30,29.340716327217002,14.674019024372598,0.6342256605214395,8,2,32.46274930694725,15,0,10000,480000,184900,170302093.76352093,30435710.026558626,133119540.34962413,6124975.325291251,1778082.0280792299,15798694.956660364,45112846.17023477,-2119579.2609154764,60782692.51706354,54669935.021215916,5,5
